1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 8A00000032B5FB21
Is Mission Active?  true
Mission Start:  Tue Jun 17 13:01:00 CDT 2014
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  1668
Total Samples:  3420
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/30/14 9:01:00 PM,C,21.5
7/30/14 11:01:00 PM,C,21
7/31/14 1:01:00 AM,C,21
7/31/14 3:01:00 AM,C,21
7/31/14 5:01:00 AM,C,21
7/31/14 7:01:00 AM,C,20.5
7/31/14 9:01:00 AM,C,20.5
7/31/14 11:01:00 AM,C,21
7/31/14 1:01:00 PM,C,21
7/31/14 3:01:00 PM,C,21.5
7/31/14 5:01:00 PM,C,21.5
7/31/14 7:01:00 PM,C,21.5
7/31/14 9:01:00 PM,C,21
7/31/14 11:01:00 PM,C,20.5
8/1/14 1:01:00 AM,C,20
8/1/14 3:01:00 AM,C,20
8/1/14 5:01:00 AM,C,20
8/1/14 7:01:00 AM,C,20
8/1/14 9:01:00 AM,C,20
8/1/14 11:01:00 AM,C,21
8/1/14 1:01:00 PM,C,21.5
8/1/14 3:01:00 PM,C,22.5
8/1/14 5:01:00 PM,C,23
8/1/14 7:01:00 PM,C,23
8/1/14 9:01:00 PM,C,22
8/1/14 11:01:00 PM,C,21.5
8/2/14 1:01:00 AM,C,21
8/2/14 3:01:00 AM,C,20.5
8/2/14 5:01:00 AM,C,20
8/2/14 7:01:00 AM,C,20
8/2/14 9:01:00 AM,C,20
8/2/14 11:01:00 AM,C,22.5
8/2/14 1:01:00 PM,C,24
8/2/14 3:01:00 PM,C,25.5
8/2/14 5:01:00 PM,C,25.5
8/2/14 7:01:00 PM,C,25
8/2/14 9:01:00 PM,C,24
8/2/14 11:01:00 PM,C,23
8/3/14 1:01:00 AM,C,22
8/3/14 3:01:00 AM,C,21.5
8/3/14 5:01:00 AM,C,21
8/3/14 7:01:00 AM,C,21
8/3/14 9:01:00 AM,C,21
8/3/14 11:01:00 AM,C,23
8/3/14 1:01:00 PM,C,25
8/3/14 3:01:00 PM,C,26.5
8/3/14 5:01:00 PM,C,26.5
8/3/14 7:01:00 PM,C,25.5
8/3/14 9:01:00 PM,C,24.5
8/3/14 11:01:00 PM,C,23.5
8/4/14 1:01:00 AM,C,22.5
8/4/14 3:01:00 AM,C,22
8/4/14 5:01:00 AM,C,21.5
8/4/14 7:01:00 AM,C,21
8/4/14 9:01:00 AM,C,21
8/4/14 11:01:00 AM,C,23.5
8/4/14 1:01:00 PM,C,25.5
8/4/14 3:01:00 PM,C,27
8/4/14 5:01:00 PM,C,27
8/4/14 7:01:00 PM,C,26
8/4/14 9:01:00 PM,C,25
8/4/14 11:01:00 PM,C,23.5
8/5/14 1:01:00 AM,C,22.5
8/5/14 3:01:00 AM,C,22
8/5/14 5:01:00 AM,C,21.5
8/5/14 7:01:00 AM,C,21
8/5/14 9:01:00 AM,C,21.5
8/5/14 11:01:00 AM,C,24
8/5/14 1:01:00 PM,C,25.5
8/5/14 3:01:00 PM,C,27
8/5/14 5:01:00 PM,C,27.5
8/5/14 7:01:00 PM,C,26.5
8/5/14 9:01:00 PM,C,25
8/5/14 11:01:00 PM,C,24
8/6/14 1:01:00 AM,C,23
8/6/14 3:01:00 AM,C,22.5
8/6/14 5:01:00 AM,C,22
8/6/14 7:01:00 AM,C,22
8/6/14 9:01:00 AM,C,22
8/6/14 11:01:00 AM,C,24.5
8/6/14 1:01:00 PM,C,26.5
8/6/14 3:01:00 PM,C,28
8/6/14 5:01:00 PM,C,28
8/6/14 7:01:00 PM,C,27.5
8/6/14 9:01:00 PM,C,26.5
8/6/14 11:01:00 PM,C,25.5
8/7/14 1:01:00 AM,C,25
8/7/14 3:01:00 AM,C,24.5
8/7/14 5:01:00 AM,C,24
8/7/14 7:01:00 AM,C,24
