1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: EB000000345F0721
Is Mission Active?  true
Mission Start:  Fri May 02 19:28:00 CDT 2014
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  2721
Total Samples:  3419
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/5/14 11:28:00 AM,C,22
8/5/14 1:28:00 PM,C,22
8/5/14 3:28:00 PM,C,22.5
8/5/14 5:28:00 PM,C,22
8/5/14 7:28:00 PM,C,22
8/5/14 9:28:00 PM,C,22
8/5/14 11:28:00 PM,C,22
8/6/14 1:28:00 AM,C,22
8/6/14 3:28:00 AM,C,22
8/6/14 5:28:00 AM,C,22
8/6/14 7:28:00 AM,C,22
8/6/14 9:28:00 AM,C,22
8/6/14 11:28:00 AM,C,22.5
8/6/14 1:28:00 PM,C,22
8/6/14 3:28:00 PM,C,22.5
8/6/14 5:28:00 PM,C,22.5
8/6/14 7:28:00 PM,C,22
8/6/14 9:28:00 PM,C,22
8/6/14 11:28:00 PM,C,22
8/7/14 1:28:00 AM,C,22
8/7/14 3:28:00 AM,C,22
8/7/14 5:28:00 AM,C,22
8/7/14 7:28:00 AM,C,22
8/7/14 9:28:00 AM,C,22
8/7/14 11:28:00 AM,C,22
8/7/14 1:28:00 PM,C,22.5
8/7/14 3:28:00 PM,C,22
8/7/14 5:28:00 PM,C,22
8/7/14 7:28:00 PM,C,21.5
8/7/14 9:28:00 PM,C,22
8/7/14 11:28:00 PM,C,22
8/8/14 1:28:00 AM,C,22
8/8/14 3:28:00 AM,C,22
8/8/14 5:28:00 AM,C,22
8/8/14 7:28:00 AM,C,22
8/8/14 9:28:00 AM,C,22
8/8/14 11:28:00 AM,C,22
8/8/14 1:28:00 PM,C,22
8/8/14 3:28:00 PM,C,22
8/8/14 5:28:00 PM,C,22
8/8/14 7:28:00 PM,C,22
8/8/14 9:28:00 PM,C,22
8/8/14 11:28:00 PM,C,22
8/9/14 1:28:00 AM,C,22
8/9/14 3:28:00 AM,C,22
8/9/14 5:28:00 AM,C,21.5
8/9/14 7:28:00 AM,C,21.5
8/9/14 9:28:00 AM,C,21.5
8/9/14 11:28:00 AM,C,21.5
8/9/14 1:28:00 PM,C,21.5
8/9/14 3:28:00 PM,C,21.5
8/9/14 5:28:00 PM,C,22
8/9/14 7:28:00 PM,C,22
8/9/14 9:28:00 PM,C,22
8/9/14 11:28:00 PM,C,22
8/10/14 1:28:00 AM,C,22
8/10/14 3:28:00 AM,C,21.5
8/10/14 5:28:00 AM,C,21.5
8/10/14 7:28:00 AM,C,21.5
8/10/14 9:28:00 AM,C,21.5
8/10/14 11:28:00 AM,C,21.5
8/10/14 1:28:00 PM,C,22
8/10/14 3:28:00 PM,C,22
8/10/14 5:28:00 PM,C,22
8/10/14 7:28:00 PM,C,22
8/10/14 9:28:00 PM,C,22
8/10/14 11:28:00 PM,C,22
8/11/14 1:28:00 AM,C,22
8/11/14 3:28:00 AM,C,22
8/11/14 5:28:00 AM,C,22
8/11/14 7:28:00 AM,C,21.5
8/11/14 9:28:00 AM,C,22
8/11/14 11:28:00 AM,C,22
8/11/14 1:28:00 PM,C,22
8/11/14 3:28:00 PM,C,22
8/11/14 5:28:00 PM,C,22
8/11/14 7:28:00 PM,C,22
8/11/14 9:28:00 PM,C,22
8/11/14 11:28:00 PM,C,22
8/12/14 1:28:00 AM,C,22
8/12/14 3:28:00 AM,C,21.5
8/12/14 5:28:00 AM,C,21.5
8/12/14 7:28:00 AM,C,21.5
8/12/14 9:28:00 AM,C,22
8/12/14 11:28:00 AM,C,22
8/12/14 1:28:00 PM,C,22
8/12/14 3:28:00 PM,C,22
8/12/14 5:28:00 PM,C,22
8/12/14 7:28:00 PM,C,21.5
8/12/14 9:28:00 PM,C,22
8/12/14 11:28:00 PM,C,22
8/13/14 1:28:00 AM,C,21.5
8/13/14 3:28:00 AM,C,21.5
8/13/14 5:28:00 AM,C,21.5
8/13/14 7:28:00 AM,C,21.5
8/13/14 9:28:00 AM,C,22
8/13/14 11:28:00 AM,C,22
8/13/14 1:28:00 PM,C,22
8/13/14 3:28:00 PM,C,22
8/13/14 5:28:00 PM,C,22
8/13/14 7:28:00 PM,C,22
8/13/14 9:28:00 PM,C,21.5
8/13/14 11:28:00 PM,C,21.5
8/14/14 1:28:00 AM,C,21.5
8/14/14 3:28:00 AM,C,21.5
8/14/14 5:28:00 AM,C,21.5
8/14/14 7:28:00 AM,C,21.5
8/14/14 9:28:00 AM,C,21.5
8/14/14 11:28:00 AM,C,22
8/14/14 1:28:00 PM,C,22
8/14/14 3:28:00 PM,C,22
8/14/14 5:28:00 PM,C,22
8/14/14 7:28:00 PM,C,21.5
8/14/14 9:28:00 PM,C,21.5
8/14/14 11:28:00 PM,C,21.5
8/15/14 1:28:00 AM,C,21.5
8/15/14 3:28:00 AM,C,21.5
8/15/14 5:28:00 AM,C,21.5
8/15/14 7:28:00 AM,C,21.5
8/15/14 9:28:00 AM,C,21.5
8/15/14 11:28:00 AM,C,22
8/15/14 1:28:00 PM,C,22
8/15/14 3:28:00 PM,C,21.5
8/15/14 5:28:00 PM,C,21.5
8/15/14 7:28:00 PM,C,22
8/15/14 9:28:00 PM,C,21.5
8/15/14 11:28:00 PM,C,21.5
8/16/14 1:28:00 AM,C,22
8/16/14 3:28:00 AM,C,22
8/16/14 5:28:00 AM,C,21.5
8/16/14 7:28:00 AM,C,21.5
8/16/14 9:28:00 AM,C,21.5
8/16/14 11:28:00 AM,C,21.5
8/16/14 1:28:00 PM,C,21.5
8/16/14 3:28:00 PM,C,21.5
8/16/14 5:28:00 PM,C,22
8/16/14 7:28:00 PM,C,22
8/16/14 9:28:00 PM,C,21.5
8/16/14 11:28:00 PM,C,22
8/17/14 1:28:00 AM,C,22
8/17/14 3:28:00 AM,C,22
8/17/14 5:28:00 AM,C,21.5
8/17/14 7:28:00 AM,C,21.5
8/17/14 9:28:00 AM,C,21.5
8/17/14 11:28:00 AM,C,21.5
8/17/14 1:28:00 PM,C,21.5
8/17/14 3:28:00 PM,C,22
8/17/14 5:28:00 PM,C,22
8/17/14 7:28:00 PM,C,22
8/17/14 9:28:00 PM,C,22
8/17/14 11:28:00 PM,C,22
8/18/14 1:28:00 AM,C,22
8/18/14 3:28:00 AM,C,22
8/18/14 5:28:00 AM,C,22
8/18/14 7:28:00 AM,C,22
8/18/14 9:28:00 AM,C,22
8/18/14 11:28:00 AM,C,22
8/18/14 1:28:00 PM,C,22
8/18/14 3:28:00 PM,C,22
8/18/14 5:28:00 PM,C,22
8/18/14 7:28:00 PM,C,22
8/18/14 9:28:00 PM,C,22
8/18/14 11:28:00 PM,C,21.5
8/19/14 1:28:00 AM,C,21.5
8/19/14 3:28:00 AM,C,21.5
8/19/14 5:28:00 AM,C,21.5
8/19/14 7:28:00 AM,C,21.5
8/19/14 9:28:00 AM,C,21.5
8/19/14 11:28:00 AM,C,22
8/19/14 1:28:00 PM,C,22
8/19/14 3:28:00 PM,C,22
8/19/14 5:28:00 PM,C,22
8/19/14 7:28:00 PM,C,21.5
8/19/14 9:28:00 PM,C,22
8/19/14 11:28:00 PM,C,22
8/20/14 1:28:00 AM,C,21.5
8/20/14 3:28:00 AM,C,22
8/20/14 5:28:00 AM,C,22
8/20/14 7:28:00 AM,C,21.5
8/20/14 9:28:00 AM,C,22
8/20/14 11:28:00 AM,C,22
8/20/14 1:28:00 PM,C,22
8/20/14 3:28:00 PM,C,22
8/20/14 5:28:00 PM,C,22
8/20/14 7:28:00 PM,C,22
8/20/14 9:28:00 PM,C,21.5
